ID,Response Round,Questionnaire Version,Group,Myocardial InfarctionA,Myocardial InfarctionB,Chronic Fatigue SyndromeA,Chronic Fatigue SyndromeB,BaldnessA,BaldnessB,Lack of Sexual DesireA,Lack of Sexual DesireB,AlcoholismA,AlcoholismB,Premenstrual SyndromeA,Premenstrual SyndromeB,Panic DisorderA,Panic DisorderB,AnorexiaA,AnorexiaB,GriefA,GriefB,DeafnessA,DeafnessB,Erectile DysfunctionA,Erectile DysfunctionB,Motivational Deficiency DisorderA,Motivational Deficiency DisorderB,OsteoporosisA,OsteoporosisB,Gambling AddictionA,Gambling AddictionB,Tension HeadacheA,Tension HeadacheB,Work ExhaustionA,Work ExhaustionB,HIVAIDSA,HIVAIDSB,InfertilityA,InfertilityB,ADHDA,ADHDB,Prostate CancerA,Prostate CancerB,PneumoniaA,PneumoniaB,InsomniaA,InsomniaB,ObesityA,ObesityB,Drug AddictionA,Drug AddictionB,Male MenopauseA,Male MenopauseB,AgeingA,AgeingB,TranssexualismA,TranssexualismB,Alcoholic Liver CirrhosisA,Alcoholic Liver CirrhosisB,SchizophreniaA,SchizophreniaB,Restless Legs SyndromeA,Restless Legs SyndromeA,Age Related Muscle LossA,Age Related Muscle LossB,Adult Onset DiabetesA,Adult Onset DiabetesB,SmokingA,SmokingB,AutismA,AutismB,Nighttime VoidingA,Nighttime VoidingB,BulimiaA,BulimiaB,Generalized Anxiety DisorderA,Generalized Anxiety DisorderB,SleepApneaA,SleepApneaB,WrinklesA,WrinklesB,Elevated CholesterolA,Elevated CholesterolB,BreastCancerA,BreastCancerB,FibromyalgiaA,FibromyalgiaB,Elevated Blood PressureA,Elevated Blood PressureB,Dental CariesA,Dental CariesB,LungCancerA,LungCancerB,Female MenopauseA,Female MenopauseB,MalnutritionA,MalnutritionB,Irritable Bowel SyndromeA,Irritable Bowel SyndromeB,HomosexualityA,HomosexualityB,Refractive ErrorA,Refractive ErrorB,Lactose IntoleranceA,Lactose IntoleranceB,Down SyndromeA,Down SyndromeB,Personality DisorderA,Personality DisorderA,Overactive BladderA,Overactive BladderB,DepressionA,DepressionB,Juvenile DiabetesA,Juvenile DiabetesB,MalariaA,MalariaB,Social Anxiety DisorderA,Social Anxiety DisorderB,Premature EjaculationA,Premature EjaculationB,Hip FractureA,Hip FractureB,Excluded_Included
4070,2,1,3,4,3,4,3,1,1,1,1,3,3,3,2,5,4,5,5,1,1,1,3,1,1,4,3,5,4,3,2,5,3,4,4,5,4,3,1,5,3,5,5,5,5,1,2,1,3,1,2,3,3,1,1,1,1,4,3,5,5,3,4,4,4,5,5,1,1,3,4,1,1,5,5,5,5,5,3,1,1,2,3,5,5,5,3,2,5,1,4,5,5,3,3,1,4,5,4,1,1,1,1,1,1,5,3,5,4,1,2,5,4,5,4,5,3,5,4,1,1,4,3,1
4071,1,1,3,5,5,2,2,1,1,1,1,4,3,2,3,5,5,5,5,1,2,3,4,3,3,2,2,5,5,3,3,2,3,1,4,5,4,1,3,4,4,5,5,5,5,1,3,2,2,2,3,1,2,1,5,1,1,5,3,5,5,1,3,2,4,5,3,1,1,5,5,2,3,3,5,4,4,5,5,1,1,2,3,5,5,5,5,5,5,1,4,5,5,1,4,1,5,5,5,1,1,1,1,2,3,3,3,5,5,2,3,5,5,5,5,5,5,4,4,1,2,1,5,1
4074,1,1,3,5,3,3,1,4,1,3,1,5,1,4,1,4,1,5,1,3,1,5,2,4,2,3,1,2,1,3,1,4,1,5,3,4,1,5,2,5,1,5,1,5,1,4,1,5,1,1,1,3,1,1,1,4,1,3,1,5,3,3,1,2,1,5,3,1,1,5,3,3,1,3,1,3,2,4,2,1,1,5,4,5,3,3,2,5,4,2,1,5,2,4,2,3,1,3,1,5,1,3,2,4,2,5,3,3,2,2,1,4,2,5,4,4,1,4,1,2,1,5,3,1
4075,1,1,3,5,4,4,2,3,1,3,1,4,2,2,1,3,2,4,3,1,1,4,5,3,3,1,1,4,3,3,1,3,2,3,2,5,2,3,4,3,3,5,5,5,5,3,3,3,2,3,1,2,2,2,5,1,1,5,1,5,3,3,3,4,4,5,3,3,1,4,3,4,3,5,3,3,3,5,5,1,1,5,4,5,5,4,4,4,4,3,4,5,5,3,3,3,3,5,4,1,1,1,1,3,3,4,4,4,4,4,4,3,3,5,4,5,3,2,1,2,1,5,4,1
4077,2,1,3,5,5,3,1,2,1,1,1,2,2,4,3,2,2,3,3,1,1,5,5,1,1,1,1,5,5,1,1,2,2,3,3,5,5,5,3,4,4,5,5,5,5,2,2,3,3,1,3,1,1,1,1,1,1,5,4,5,5,2,2,4,4,5,5,1,1,5,5,3,3,2,2,2,2,5,5,1,1,4,4,5,5,5,5,5,5,1,1,5,5,1,1,1,1,3,3,1,1,4,4,4,2,5,5,3,3,3,3,2,2,5,5,5,5,2,2,2,2,5,5,1
4080,1,1,3,5,5,4,4,2,1,2,2,2,1,2,2,4,4,5,5,1,3,5,5,4,2,2,2,5,5,2,2,4,1,5,5,5,4,1,1,5,4,5,5,5,5,3,4,1,1,1,1,1,1,1,4,1,1,5,2,5,5,5,5,3,3,5,4,1,1,5,5,2,4,4,4,5,5,5,5,1,1,4,4,5,5,5,4,5,4,5,5,5,5,1,4,2,3,5,4,1,1,5,3,2,1,5,4,5,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,1
4081,1,1,3,5,5,3,3,3,3,3,3,4,2,3,3,4,4,4,4,2,2,5,5,3,3,3,3,5,5,4,2,4,3,5,4,5,5,3,3,5,5,5,5,5,5,5,5,3,3,3,3,3,3,2,2,3,3,5,5,5,5,3,3,3,3,5,5,2,2,5,5,3,3,3,3,3,3,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,5,5,1,1,4,4,5,3,5,5,3,3,5,5,5,5,5,5,3,3,3,3,3,3,5,5,1
4082,2,1,3,5,5,3,3,3,3,2,2,4,3,3,2,4,4,5,5,1,1,5,5,3,3,1,1,5,5,2,2,3,4,4,4,5,5,2,2,4,4,5,5,5,5,3,3,2,3,3,3,3,3,1,2,1,1,4,4,5,5,3,3,4,3,5,5,1,1,5,5,3,3,3,3,4,4,4,4,1,1,4,4,5,5,5,5,5,5,3,5,5,5,4,3,3,3,4,4,1,1,5,3,5,4,5,5,3,3,5,5,5,5,5,5,5,5,3,3,2,2,5,5,1
4083,3,1,3,5,5,5,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,3,3,5,5,5,5,5,5,5,5,5,5,1,4,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,1
4084,1,1,3,5,5,4,3,1,1,3,3,4,3,4,3,5,5,5,5,2,2,5,3,4,4,2,2,4,3,5,3,5,4,5,5,5,5,2,2,5,5,5,5,5,5,2,2,2,2,4,4,3,3,1,4,2,2,4,4,5,5,2,2,3,3,5,5,2,4,5,5,4,5,5,5,4,4,5,5,1,1,4,4,5,5,5,5,5,5,4,3,5,5,4,3,5,5,4,4,1,1,4,2,4,2,5,5,5,5,4,4,4,5,5,5,5,5,4,5,4,3,5,5,1
4087,1,1,3,5,5,2,2,2,2,3,4,3,3,2,2,4,4,4,4,2,3,3,3,3,4,4,4,3,3,4,4,2,2,4,4,4,4,3,3,4,4,4,4,5,5,3,4,3,4,4,4,3,3,2,3,3,3,3,3,4,5,3,3,3,3,4,4,2,2,,,3,4,3,4,3,4,3,3,2,2,2,3,5,5,4,4,5,5,5,5,5,5,3,4,3,4,3,4,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,5,,,3,,3,4,5,5,1
4090,2,1,3,3,3,2,2,1,2,2,2,2,2,1,1,3,3,4,4,2,2,3,3,2,2,1,1,3,3,1,1,3,3,3,3,3,3,4,3,4,3,4,4,4,4,2,2,1,1,2,2,2,2,2,2,1,1,1,1,4,4,2,2,2,2,2,2,1,1,4,4,2,2,3,3,4,3,3,3,1,1,3,3,4,4,3,3,3,3,3,2,4,4,2,2,2,2,2,2,1,1,2,2,2,2,4,4,4,4,3,3,4,4,5,5,4,4,3,3,3,3,5,4,1
4091,2,1,3,5,5,1,2,1,1,2,2,1,4,1,4,4,4,4,4,1,1,1,5,2,4,1,2,2,4,1,1,2,4,2,4,5,5,1,2,1,5,5,5,5,5,1,4,1,2,2,3,1,1,1,5,1,1,5,5,5,5,1,1,1,1,5,4,1,1,3,5,1,1,2,2,4,4,4,4,1,1,2,2,5,5,1,2,5,5,1,3,1,4,1,3,1,3,5,5,1,1,1,1,1,2,1,5,1,1,1,2,5,5,5,5,5,3,1,2,1,1,5,4,1
4092,2,1,3,5,5,2,1,1,1,2,2,2,2,5,5,3,2,3,3,2,1,4,4,3,2,1,1,5,5,2,1,4,2,4,1,5,3,4,3,4,4,5,5,5,5,2,2,2,1,1,2,4,4,2,4,1,1,5,3,4,4,2,2,5,5,5,3,1,1,5,5,3,3,4,3,4,2,5,5,1,1,4,5,5,5,4,4,4,4,2,2,5,4,3,3,4,3,4,2,1,1,1,1,2,1,5,5,4,4,3,3,5,5,5,5,4,2,4,3,1,1,4,4,1
4093,1,1,3,5,5,4,4,2,2,2,3,5,5,3,4,5,5,5,5,1,2,3,3,4,5,2,3,5,5,4,4,5,5,5,5,5,5,3,3,5,5,5,5,5,5,4,5,2,4,4,5,3,4,1,1,1,1,5,5,5,5,2,4,5,5,5,5,1,1,3,5,3,4,5,5,5,5,5,5,1,4,4,5,5,5,5,5,4,5,4,5,5,5,3,4,5,5,5,5,1,1,3,4,2,4,3,5,5,5,2,4,5,5,5,5,5,5,4,3,2,3,3,5,1
4095,1,1,3,5,5,4,4,3,2,3,1,3,3,3,1,4,4,4,4,1,1,4,4,3,1,3,2,4,2,3,3,2,1,3,3,5,3,1,1,5,4,5,4,5,,3,1,3,2,3,5,1,1,1,1,3,1,3,2,5,4,2,1,3,1,4,3,1,1,5,4,2,1,3,3,3,3,3,3,1,1,3,2,5,,3,1,3,2,2,1,5,4,1,1,2,2,1,1,1,1,1,1,2,1,5,5,3,3,2,2,3,3,5,5,3,1,3,3,1,1,4,5,1
4096,1,1,3,5,5,4,4,4,4,3,3,5,5,2,3,5,4,5,5,1,2,5,4,4,4,4,3,5,5,5,4,4,4,3,4,5,5,4,4,5,5,5,5,5,5,3,3,3,4,3,3,3,2,1,1,1,2,5,3,5,5,4,4,4,3,5,5,1,2,5,5,3,3,5,5,4,4,4,4,2,2,3,3,5,5,5,5,5,5,2,4,5,5,3,3,2,3,5,5,1,1,5,5,3,3,5,5,5,5,4,4,4,4,5,5,5,5,4,4,3,3,1,5,1
4098,1,1,3,5,5,3,3,3,2,1,1,5,5,2,2,3,3,5,5,1,1,5,5,2,2,1,1,5,5,5,2,1,1,4,3,5,5,4,3,4,4,5,5,5,5,1,2,4,4,5,4,1,1,1,1,1,2,5,4,5,5,3,3,4,4,5,5,4,2,5,5,4,4,5,5,3,3,4,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,3,4,3,1,1,1,1,1,1,1,4,4,4,2,2,5,5,5,5,5,5,2,1,1,1,5,5,1
4100,2,1,3,5,5,5,3,3,2,4,3,5,3,5,5,5,5,5,4,1,3,5,5,4,3,2,2,5,5,2,2,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,4,2,3,3,1,5,2,2,5,2,5,5,5,4,5,5,5,5,1,1,5,5,4,4,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,3,3,5,5,3,3,4,4,5,5,1,1,4,4,5,2,5,5,5,5,5,5,5,4,5,5,5,5,5,3,4,4,5,5,1
4101,1,1,3,5,5,5,5,1,1,4,4,5,5,2,4,5,5,5,5,2,2,4,5,5,5,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,2,2,2,2,2,2,1,1,1,1,5,5,5,5,5,5,2,2,5,5,2,2,2,4,2,2,4,4,4,4,5,5,1,1,2,2,5,5,5,4,4,4,4,4,5,5,2,2,4,4,5,5,1,1,4,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,4,4,5,5,1
4102,1,1,3,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,1,1,4,4,1,1,3,4,2,2,5,3,4,4,3,3,5,5,5,5,3,3,2,2,1,1,5,5,1,1,1,3,5,1,5,5,5,3,3,3,4,3,1,1,5,5,1,1,2,2,3,2,4,2,1,1,3,3,5,5,4,3,4,4,1,2,5,5,5,5,4,4,5,5,1,1,3,3,3,1,5,5,5,5,5,5,4,4,5,5,5,5,3,3,2,2,2,5,1
4105,1,1,3,5,5,3,3,1,1,3,3,5,5,4,4,5,5,5,5,2,3,4,5,4,4,2,1,5,5,4,4,3,3,4,5,5,5,3,5,4,5,5,5,5,5,3,2,2,3,4,5,1,4,1,5,1,5,5,5,5,5,5,5,3,4,5,5,1,3,5,5,3,3,5,5,5,5,5,5,1,1,3,5,5,5,5,5,5,5,3,5,5,5,1,5,1,5,5,5,1,1,1,1,4,2,5,5,5,5,4,4,5,5,5,5,5,5,5,5,3,4,5,5,1
4106,1,1,3,5,5,5,5,3,1,1,1,2,1,3,2,4,3,5,5,1,2,5,5,2,1,1,1,5,5,2,1,4,4,5,5,5,5,5,5,5,5,5,5,2,5,2,4,1,1,2,1,2,1,1,1,1,1,4,1,5,5,2,1,1,1,5,4,2,1,5,5,1,1,5,5,5,5,5,5,1,1,2,1,5,5,2,1,3,3,5,5,5,5,1,4,3,5,3,1,1,1,3,1,4,2,5,5,5,5,1,1,5,5,5,5,5,5,2,1,1,1,3,5,1
4107,1,1,3,5,5,3,3,2,2,3,3,3,3,1,1,5,5,5,5,1,2,5,5,2,2,1,1,5,5,1,1,3,3,4,4,5,5,3,3,5,5,5,5,5,5,3,3,3,3,2,2,3,3,1,1,1,1,5,3,5,5,3,3,5,5,5,5,1,1,5,5,5,5,5,5,3,3,5,5,1,1,3,3,5,5,3,3,5,5,1,2,5,5,2,2,4,4,4,4,1,1,1,1,3,3,5,5,5,2,5,5,5,4,5,5,5,5,4,3,1,2,5,5,1
4108,1,1,3,5,5,4,4,2,2,3,3,5,2,2,3,2,3,5,5,1,1,5,5,2,2,1,2,5,4,5,2,2,2,4,3,5,5,5,2,4,3,5,5,5,5,3,2,5,2,5,5,3,2,1,1,2,2,5,3,5,5,3,3,5,4,5,5,2,2,5,5,4,3,5,5,4,3,4,3,2,1,5,4,5,5,5,4,5,4,4,3,5,5,3,3,5,5,4,,1,1,3,2,3,2,5,5,5,5,4,2,4,2,5,5,5,5,3,2,2,1,5,5,1
4110,3,1,3,5,5,3,3,2,2,2,2,4,4,2,2,4,4,4,4,1,1,,,2,2,1,1,4,4,2,2,3,3,3,3,4,5,2,2,4,4,5,5,5,5,3,3,2,2,1,4,2,2,1,3,1,1,3,3,5,5,3,3,3,3,3,5,1,1,4,4,3,2,2,2,2,2,4,5,1,1,3,3,5,5,4,4,3,4,2,1,5,5,3,3,1,1,2,2,1,1,1,1,2,2,2,5,2,3,2,2,4,4,5,5,1,3,2,2,2,2,3,3,1
4112,2,1,3,5,,5,,3,,3,,4,,4,,4,,4,,4,,5,,4,,3,,5,,3,,5,,5,,5,,5,,5,,5,,5,,5,,4,,3,,4,,3,,1,,4,,5,,4,,5,,5,,3,,5,,5,,4,,4,,5,,3,,4,,5,,4,,4,,4,,5,,4,,3,,3,,1,,4,,4,,5,,3,,3,,5,,4,,5,,4,,3,,5,,1
4115,2,1,3,5,5,5,5,3,3,3,3,4,2,2,2,5,5,5,5,2,2,5,4,3,3,1,1,5,4,4,3,4,4,5,5,5,5,3,3,4,4,5,5,5,5,4,4,4,3,4,3,3,3,2,4,1,1,4,3,5,5,3,3,4,4,5,5,1,1,5,5,3,3,5,5,5,5,4,4,1,1,3,3,5,5,4,4,5,5,3,5,5,5,2,3,5,5,5,5,1,1,2,2,3,2,5,5,5,5,3,3,5,5,5,5,5,5,5,5,2,2,5,5,1
4116,1,1,3,5,5,4,4,1,1,3,3,4,4,4,2,5,5,5,5,1,3,2,2,4,3,3,3,5,5,4,4,2,2,5,5,5,4,3,3,5,5,5,5,5,5,5,5,4,4,4,4,3,2,1,4,1,2,5,4,5,5,3,1,3,3,5,4,1,1,5,5,5,4,5,5,5,4,5,5,1,1,3,2,5,5,5,5,3,2,5,5,5,5,2,3,5,5,5,4,1,1,4,3,3,1,5,5,5,4,4,4,5,5,5,5,5,5,5,4,2,1,5,5,1
4117,3,1,3,5,5,5,5,4,3,5,3,5,3,3,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,3,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,3,5,3,4,4,4,5,4,3,5,3,5,5,5,5,5,5,5,5,4,2,5,5,4,3,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,5,4,3,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,1
4118,1,1,3,5,5,4,4,1,1,3,3,4,3,2,2,4,3,4,3,1,2,3,4,3,4,3,2,4,4,2,2,4,4,4,4,5,5,4,4,4,4,5,5,5,5,4,4,2,2,2,2,3,3,1,1,1,1,3,2,4,4,3,2,1,1,4,4,1,1,5,5,2,1,2,2,4,3,4,3,1,1,3,2,5,5,3,2,4,4,4,3,5,5,5,5,3,2,3,3,1,1,1,1,4,2,2,3,4,4,2,2,4,4,5,5,5,5,2,2,1,1,5,5,1
4119,1,1,3,5,5,2,2,2,2,1,1,2,2,1,1,4,3,4,4,1,2,2,3,4,3,1,1,4,3,2,3,2,3,2,3,5,5,2,2,4,2,5,5,5,5,2,1,2,1,2,2,2,1,1,1,2,2,2,3,5,3,4,3,5,4,5,4,1,1,4,4,4,3,4,4,2,3,2,3,1,1,2,1,5,5,4,2,4,2,1,1,5,5,2,1,4,3,4,2,1,2,2,1,2,1,4,3,4,3,2,2,2,3,5,4,5,5,2,4,1,1,5,5,1
4120,1,1,3,5,5,3,3,1,1,2,2,4,4,3,3,3,3,4,5,3,3,5,5,2,1,1,2,4,4,3,3,5,5,3,3,4,5,3,3,3,4,5,5,5,5,3,3,3,2,3,4,2,2,3,3,2,2,3,2,4,4,3,2,4,4,4,4,1,1,4,4,1,1,3,3,3,3,3,3,1,1,4,3,5,5,4,4,4,4,2,3,4,5,3,3,4,4,4,4,2,1,2,1,2,1,4,5,2,2,3,3,3,3,5,5,3,3,3,3,1,1,5,5,1
4121,2,1,3,5,5,3,3,4,1,2,2,4,3,4,3,4,4,5,5,3,3,4,4,3,3,2,2,4,4,4,3,4,3,3,3,5,5,5,5,4,4,4,4,5,5,4,4,3,3,3,3,3,3,1,4,1,1,3,3,4,4,3,3,4,4,4,4,1,2,5,5,3,3,5,5,4,4,5,5,3,3,3,3,5,5,4,3,4,4,1,2,5,5,4,4,4,4,3,3,1,3,3,3,4,2,4,2,3,3,3,3,4,4,4,4,4,4,3,3,2,1,3,4,1
4123,1,1,3,5,5,3,3,1,1,2,3,3,3,1,1,4,4,4,4,1,1,4,5,3,3,1,1,5,3,2,1,3,3,1,4,5,5,3,4,4,4,5,5,5,4,2,2,3,3,2,2,2,3,1,2,1,1,4,2,5,5,3,3,1,3,5,5,1,3,3,3,1,1,4,4,4,4,4,5,1,1,3,3,5,5,2,2,4,4,3,4,5,5,1,3,1,3,4,4,1,1,2,1,3,3,1,2,3,3,2,1,3,3,5,5,5,5,2,3,1,1,1,5,1
4124,2,1,3,5,5,5,5,3,3,3,3,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,3,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,1,1,3,3,5,5,5,5,5,5,4,4,5,5,5,5,3,5,5,5,3,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,1
4125,1,1,3,4,5,4,3,2,1,5,5,5,3,1,1,5,5,5,5,3,3,5,5,5,5,1,1,5,5,4,3,3,3,5,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,5,5,3,3,2,2,5,4,5,5,5,5,5,5,5,5,2,3,5,5,4,5,5,5,5,5,5,5,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,3,4,5,1
4126,3,1,3,5,5,3,3,1,1,1,1,4,4,3,4,4,4,5,5,1,1,5,5,3,3,1,1,4,4,4,4,4,4,3,3,5,5,3,3,5,5,5,5,5,5,4,4,4,4,4,4,2,2,1,1,4,4,4,4,5,5,3,3,3,3,4,4,4,4,4,4,4,4,3,3,5,5,4,4,1,1,3,3,5,5,4,4,5,5,4,4,5,5,3,3,3,3,4,4,1,1,5,5,3,3,5,5,5,5,3,3,5,5,5,5,5,5,3,3,2,2,5,5,1
4127,1,1,3,5,5,3,3,1,1,1,1,5,5,3,3,2,3,5,5,1,3,1,5,4,4,2,3,3,3,4,4,2,2,4,4,5,5,1,4,2,3,5,5,5,5,3,3,3,3,5,5,1,3,1,1,1,3,3,4,5,5,3,3,3,3,3,3,1,1,3,4,3,4,4,5,3,3,4,4,1,1,3,3,5,5,4,4,4,4,2,2,5,5,1,4,2,4,3,4,1,1,2,2,2,3,1,,2,4,3,3,4,4,5,5,5,5,2,3,2,2,5,5,1
4128,1,1,3,5,5,4,4,5,4,3,3,3,3,3,3,4,4,4,4,2,2,5,5,4,4,2,2,5,5,2,2,4,4,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,4,3,3,1,1,2,2,4,3,5,5,4,4,4,4,5,5,1,1,5,5,3,3,5,5,3,3,5,5,1,1,4,4,5,5,5,5,5,5,2,3,5,5,3,3,2,3,5,5,1,1,3,4,5,5,4,4,4,4,5,5,5,5,5,5,5,5,1,1,2,2,5,5,1
4129,1,1,3,5,5,3,3,2,2,3,2,4,2,3,4,4,2,5,5,3,4,2,4,3,2,2,2,4,4,4,2,3,4,2,4,5,5,2,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,2,5,1,1,5,5,5,5,2,4,4,2,5,5,2,2,2,5,2,5,4,5,2,5,4,4,1,1,5,5,5,5,4,4,5,5,2,5,5,5,2,5,2,5,2,5,1,1,2,1,4,5,1,5,5,5,4,4,4,5,5,5,2,5,2,5,1,1,5,5,1
4130,1,1,3,5,5,5,5,1,1,1,1,5,3,1,1,5,4,5,4,1,1,5,5,1,1,2,1,5,5,5,3,5,4,5,1,5,3,3,1,5,3,5,5,5,5,2,2,3,1,5,1,1,1,1,1,1,1,5,3,5,5,5,4,5,3,5,4,1,1,4,4,2,1,5,3,4,2,5,5,1,1,5,3,5,5,5,4,5,4,5,1,5,5,1,1,4,3,5,3,1,1,5,1,5,1,5,4,4,4,4,4,3,2,5,5,5,5,2,1,1,1,5,5,1
4131,1,1,3,5,5,3,4,2,1,2,2,3,2,3,4,2,4,4,4,2,2,4,4,3,4,1,2,4,5,1,1,3,4,1,2,4,4,4,5,3,4,5,5,5,5,2,3,2,3,1,2,2,3,1,2,1,1,4,4,5,5,2,3,2,3,5,5,1,1,2,4,1,2,2,4,3,4,3,5,1,1,2,4,5,5,5,5,2,5,2,4,,,2,3,1,2,5,5,1,1,4,5,5,5,5,5,3,4,4,4,3,4,5,5,5,5,1,3,1,3,2,5,1
4132,2,1,3,5,5,5,5,3,3,1,3,5,5,5,4,5,5,5,5,1,3,5,5,1,3,1,3,5,5,1,3,2,2,4,5,5,5,1,3,5,5,5,5,5,5,2,4,2,4,5,5,1,3,1,3,1,3,5,5,5,5,,,4,5,5,5,1,3,5,5,1,3,5,5,5,5,5,5,1,3,2,5,5,5,5,5,5,5,5,,5,5,1,3,5,5,5,5,1,3,5,5,4,2,5,5,5,5,4,4,5,5,5,5,5,5,2,5,1,3,5,5,1
4133,1,1,3,5,5,4,3,4,2,4,1,2,1,3,2,3,2,5,4,1,1,5,5,2,1,1,1,4,3,2,1,3,2,4,3,5,5,4,3,4,3,5,5,5,5,4,3,4,3,4,3,3,2,1,1,1,1,3,2,5,5,4,3,4,3,5,5,1,1,4,4,3,3,5,4,4,3,4,3,1,1,5,5,5,5,4,4,5,5,2,2,5,5,3,2,4,4,4,4,1,1,3,2,3,2,5,5,5,5,4,3,5,5,5,5,5,5,4,3,3,2,5,5,1
4134,1,1,3,5,5,3,3,2,2,2,3,4,4,3,3,3,3,4,4,2,2,2,4,2,3,1,2,4,4,3,3,2,3,3,4,4,4,2,4,2,3,4,4,5,5,2,3,3,3,2,3,2,3,1,3,1,2,3,3,4,5,2,3,2,2,4,5,1,1,3,3,1,1,3,3,3,3,3,3,1,1,2,2,4,4,4,4,4,4,1,4,4,4,1,3,3,3,3,3,1,1,1,3,1,2,4,4,3,3,3,3,3,4,5,5,3,3,1,2,1,2,1,3,1
4135,1,1,3,5,5,2,2,2,1,3,2,1,1,1,1,2,2,3,3,1,1,3,3,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,3,1,1,3,4,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,1,3,2,1,1,3,3,1,1,1,1,1,1,3,3,1,1,2,2,5,5,4,3,2,2,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,1,1,1,1,5,5,4,4,1,1,1,1,5,5,1
4136,1,1,3,5,5,3,3,2,1,2,2,3,1,3,1,3,3,3,3,1,1,4,4,3,3,1,1,5,3,1,1,3,1,3,3,5,5,3,3,5,3,5,5,5,5,3,3,1,1,1,1,5,5,1,1,1,1,3,1,5,5,3,3,3,3,5,5,1,1,5,5,3,3,3,3,3,3,3,3,1,1,3,3,5,5,3,3,4,3,1,1,5,5,3,3,3,3,3,3,1,1,2,1,3,3,5,5,3,3,5,5,5,5,5,5,5,3,1,1,1,1,5,5,1
4137,1,1,3,5,5,4,4,2,2,2,1,3,3,3,3,4,4,4,4,2,2,4,4,3,3,2,1,4,4,2,2,3,3,4,4,4,4,3,3,5,4,5,5,5,5,4,4,4,4,3,,3,3,1,1,1,1,5,4,5,5,4,4,2,3,4,4,2,2,5,5,3,3,3,3,4,4,4,4,1,1,4,4,5,5,4,4,4,4,3,4,5,5,4,4,3,4,4,4,1,1,5,4,2,2,5,5,4,4,5,4,4,3,5,5,5,4,5,4,3,3,5,5,1
4139,1,1,3,5,5,5,5,1,1,1,1,3,1,5,5,5,5,5,5,1,1,5,5,1,1,1,1,5,4,1,1,4,4,5,5,5,5,1,1,5,5,5,5,5,5,5,5,3,3,3,3,5,5,4,2,1,1,4,3,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,1,1,1,3,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,3,3,5,5,1
4142,1,1,3,5,5,4,4,3,3,3,3,5,5,3,3,3,3,5,5,3,3,5,5,3,3,3,3,3,3,4,4,3,3,4,4,5,4,4,4,5,5,5,5,5,5,4,3,5,5,4,4,4,3,2,2,3,3,5,2,5,5,3,3,3,3,5,5,2,2,5,5,2,2,5,5,5,5,5,3,1,2,4,4,5,5,4,4,5,4,4,3,5,5,3,3,5,4,5,3,3,3,5,3,5,3,5,5,4,4,3,3,4,4,5,5,5,5,3,3,3,3,5,5,1
